museum,museumLabel,inceptionYear,countryLabel,visitors,area,socialFollowers
http://www.wikidata.org/entity/Q1607765,Музей современного искусства метрополии Лилля,1983,Франция,141081,,7299
http://www.wikidata.org/entity/Q1607765,Музей современного искусства метрополии Лилля,1983,Франция,151887,,7299
http://www.wikidata.org/entity/Q1607765,Музей современного искусства метрополии Лилля,1983,Франция,156118,,7299
http://www.wikidata.org/entity/Q1570412,Museo Torres García,1949,Уругвай,,,
http://www.wikidata.org/entity/Q1607765,Музей современного искусства метрополии Лилля,1983,Франция,180652,,7299
http://www.wikidata.org/entity/Q1607765,Музей современного искусства метрополии Лилля,1983,Франция,186774,,7299
http://www.wikidata.org/entity/Q1607765,Музей современного искусства метрополии Лилля,1983,Франция,190053,,7299
http://www.wikidata.org/entity/Q1607765,Музей современного искусства метрополии Лилля,1983,Франция,268655,,7299
http://www.wikidata.org/entity/Q1572452,Музей Коньяк-Жэ,1929,Франция,66307,,14635
http://www.wikidata.org/entity/Q1592523,Дом-музей Хоакина Сорольи,1932,Испания,,,64758
http://www.wikidata.org/entity/Q1581475,National Sculpture Museum,1842,Испания,145606,,
http://www.wikidata.org/entity/Q1638259,Huntsville Museum of Art,1970,США,,,
http://www.wikidata.org/entity/Q1580610,Мечеть Ени,1558,Северная Македония,,,
http://www.wikidata.org/entity/Q1636905,Gallen-Kallela Museum,1958,Финляндия,99000,,2715
http://www.wikidata.org/entity/Q1586957,Художественная галерея леди Левер,1922,Великобритания,,,6776
http://www.wikidata.org/entity/Q1639759,Pomeranian State Museum,1996,Германия,,,
http://www.wikidata.org/entity/Q1574475,Pola Museum of Art,2002,Япония,,,
http://www.wikidata.org/entity/Q1640215,Дом Фурнез,1860,Франция,,,
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,1594,Италия,2753,601,
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,1594,Италия,2753,626,
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,1627,Италия,2753,601,
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,1627,Италия,2753,626,
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,1594,Италия,5299,601,
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,1594,Италия,5299,626,
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,1627,Италия,5299,601,
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,1627,Италия,5299,626,
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,1594,Италия,8479,601,
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,1594,Италия,8479,626,
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,1627,Италия,8479,601,
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,1627,Италия,8479,626,
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,1594,Италия,10321,601,
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,1594,Италия,10321,626,
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,1627,Италия,10321,601,
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,1627,Италия,10321,626,
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,1594,Италия,11387,601,
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,1594,Италия,11387,626,
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,1627,Италия,11387,601,
http://www.wikidata.org/entity/Q1641449,Скуола Кармини,1627,Италия,11387,626,
http://www.wikidata.org/entity/Q1595593,Vlastivědné museum Česká Lípa,1900,Чехия,,,
http://www.wikidata.org/entity/Q1595593,Vlastivědné museum Česká Lípa,2003,Чехия,,,
http://www.wikidata.org/entity/Q1620553,Музей и сад скульптур Хиршхорна,1974,США,681000,,
http://www.wikidata.org/entity/Q1634770,Fondazione Roberto Longhi,1970,Италия,,600,
http://www.wikidata.org/entity/Q1634770,Fondazione Roberto Longhi,1971,Италия,,600,
http://www.wikidata.org/entity/Q1585567,Saarland Gallery,2004,Германия,,,
http://www.wikidata.org/entity/Q1614504,Sompo Museum of Art,1976,Япония,,,
http://www.wikidata.org/entity/Q1565911,Музей изящных искусств,1900,США,495530,,60131
http://www.wikidata.org/entity/Q1634195,Giuliano Ghelli Museum in San Casciano Val di Pesa,1989,Италия,1120,750,
http://www.wikidata.org/entity/Q1634195,Giuliano Ghelli Museum in San Casciano Val di Pesa,1989,Италия,947,750,
http://www.wikidata.org/entity/Q1634195,Giuliano Ghelli Museum in San Casciano Val di Pesa,1989,Италия,1215,750,
http://www.wikidata.org/entity/Q1634195,Giuliano Ghelli Museum in San Casciano Val di Pesa,1989,Италия,1431,750,
http://www.wikidata.org/entity/Q1634195,Giuliano Ghelli Museum in San Casciano Val di Pesa,1989,Италия,1486,750,
http://www.wikidata.org/entity/Q1600831,Institut Valencià d'Art Modern,1986,Испания,,,
http://www.wikidata.org/entity/Q1568434,Художественная галерея Йельского университета,1832,США,,,16227
http://www.wikidata.org/entity/Q1615331,Ducal Museum Gotha,1879,Германия,,,
http://www.wikidata.org/entity/Q1579923,Palace of Monza,1780,Италия,,22000,
http://www.wikidata.org/entity/Q1641836,Музей искусств округа Лос-Анджелес,1910,США,620621,80000,20800
http://www.wikidata.org/entity/Q1641836,Музей искусств округа Лос-Анджелес,1961,США,620621,80000,20800
http://www.wikidata.org/entity/Q1628138,Йоханнитерхалле,2008,Германия,,,
http://www.wikidata.org/entity/Q1627379,Chianciano Museum of Art,2009,Италия,,,
http://www.wikidata.org/entity/Q18378393,House of Rogelio Yrurtia Museum,1953,Аргентина,,,
http://www.wikidata.org/entity/Q19721692,Q19721692,1923,Италия,45,80,
http://www.wikidata.org/entity/Q19721692,Q19721692,1923,Италия,45,120,
http://www.wikidata.org/entity/Q18608421,Okazaki City Art Museum,1972,Япония,,,
http://www.wikidata.org/entity/Q18624380,La Tertulia Museum,1956,Колумбия,53470,,16914
http://www.wikidata.org/entity/Q18609425,Дальневосточный художественный музей,1931,Россия,,,
http://www.wikidata.org/entity/Q18624380,La Tertulia Museum,1956,Колумбия,105140,,16914
http://www.wikidata.org/entity/Q19602618,Rabasova galerie Rakovník,1991,Чехия,,,
http://www.wikidata.org/entity/Q18669986,Художественная галерея Марибора,1954,Словения,,,
http://www.wikidata.org/entity/Q18600134,Božidar Jakac Gallery,1974,Словения,,,
http://www.wikidata.org/entity/Q18614660,Gallery of Szombathely,1985,Венгрия,,,
http://www.wikidata.org/entity/Q18542200,Vasile Grigore Art Museum,2003,Румыния,,,
http://www.wikidata.org/entity/Q18417002,Museo de Arte Moderno de Barranquilla,1994,Колумбия,,,17458
http://www.wikidata.org/entity/Q19453318,Imprenta Municipal-Artes del Libro,2011,Испания,,,
http://www.wikidata.org/entity/Q18745942,Palazzo Corboli Museum,2002,Италия,900,1000,
http://www.wikidata.org/entity/Q18745942,Palazzo Corboli Museum,2002,Италия,900,1081,
http://www.wikidata.org/entity/Q18745942,Palazzo Corboli Museum,2002,Италия,1652,1000,
http://www.wikidata.org/entity/Q18745942,Palazzo Corboli Museum,2002,Италия,1652,1081,
http://www.wikidata.org/entity/Q18745942,Palazzo Corboli Museum,2002,Италия,2497,1000,
http://www.wikidata.org/entity/Q18745942,Palazzo Corboli Museum,2002,Италия,2497,1081,
http://www.wikidata.org/entity/Q18745942,Palazzo Corboli Museum,2002,Италия,2536,1000,
http://www.wikidata.org/entity/Q18745942,Palazzo Corboli Museum,2002,Италия,2536,1081,
http://www.wikidata.org/entity/Q18745942,Palazzo Corboli Museum,2002,Италия,6264,1000,
http://www.wikidata.org/entity/Q18745942,Palazzo Corboli Museum,2002,Италия,6264,1081,
http://www.wikidata.org/entity/Q18670440,Гражданский музей,1840,Италия,9483,3000,
http://www.wikidata.org/entity/Q18670440,Гражданский музей,1840,Италия,11098,3000,
http://www.wikidata.org/entity/Q18670440,Гражданский музей,1840,Италия,30501,3000,
http://www.wikidata.org/entity/Q18670440,Гражданский музей,1840,Италия,33263,3000,
http://www.wikidata.org/entity/Q18670440,Гражданский музей,1840,Италия,47572,3000,
http://www.wikidata.org/entity/Q18810184,Pinacoteca Nazionale,1450,Италия,48300,19000,
http://www.wikidata.org/entity/Q18810184,Pinacoteca Nazionale,1450,Италия,48300,1835,
http://www.wikidata.org/entity/Q18810184,Pinacoteca Nazionale,1450,Италия,29850,19000,
http://www.wikidata.org/entity/Q18810184,Pinacoteca Nazionale,1450,Италия,29850,1835,
http://www.wikidata.org/entity/Q18810184,Pinacoteca Nazionale,1450,Италия,18318,19000,
http://www.wikidata.org/entity/Q18810184,Pinacoteca Nazionale,1450,Италия,18318,1835,
http://www.wikidata.org/entity/Q18810184,Pinacoteca Nazionale,1450,Италия,37442,19000,
http://www.wikidata.org/entity/Q18810184,Pinacoteca Nazionale,1450,Италия,37442,1835,
http://www.wikidata.org/entity/Q18810184,Pinacoteca Nazionale,1450,Италия,51839,19000,
http://www.wikidata.org/entity/Q18810184,Pinacoteca Nazionale,1450,Италия,51839,1835,
http://www.wikidata.org/entity/Q18753763,Civic Museum of Santa Maria della Consolazione,1980,Италия,1433,400,
http://www.wikidata.org/entity/Q18753763,Civic Museum of Santa Maria della Consolazione,1980,Италия,1433,800,
http://www.wikidata.org/entity/Q18753763,Civic Museum of Santa Maria della Consolazione,1980,Италия,1963,400,
http://www.wikidata.org/entity/Q18753763,Civic Museum of Santa Maria della Consolazione,1980,Италия,1963,800,
http://www.wikidata.org/entity/Q18753763,Civic Museum of Santa Maria della Consolazione,1980,Италия,2775,400,
http://www.wikidata.org/entity/Q18753763,Civic Museum of Santa Maria della Consolazione,1980,Италия,2775,800,
http://www.wikidata.org/entity/Q18753763,Civic Museum of Santa Maria della Consolazione,1980,Италия,4684,400,
http://www.wikidata.org/entity/Q18753763,Civic Museum of Santa Maria della Consolazione,1980,Италия,4684,800,
http://www.wikidata.org/entity/Q18753763,Civic Museum of Santa Maria della Consolazione,1980,Италия,5248,400,
http://www.wikidata.org/entity/Q18753763,Civic Museum of Santa Maria della Consolazione,1980,Италия,5248,800,
http://www.wikidata.org/entity/Q18631721,Morat-Institut,1983,Германия,,,
http://www.wikidata.org/entity/Q18410545,Kunstmuseum Ahrenshoop,2013,Германия,,,
http://www.wikidata.org/entity/Q18410543,Художественный музей Цуга,1990,Швейцария,,,
http://www.wikidata.org/entity/Q18712414,Long Museum,2012,Китай,,,
http://www.wikidata.org/entity/Q18416994,Музей изобразительных искусств (Ла-Плата),1922,Аргентина,,,
http://www.wikidata.org/entity/Q18416994,Музей изобразительных искусств (Ла-Плата),1926,Аргентина,,,
http://www.wikidata.org/entity/Q18635037,Casa de los muñecos,1987,Мексика,,,
http://www.wikidata.org/entity/Q18658695,Q18658695,2005,Финляндия,,,
http://www.wikidata.org/entity/Q18709204,Museum of Art of the Parliament of São Paulo,2002,Бразилия,,,
http://www.wikidata.org/entity/Q18674707,Q18674707,2003,Германия,,,
http://www.wikidata.org/entity/Q18417000,Museo de Arte Contemporáneo de Maracay Mario Abreu,1966,Венесуэла,,,
http://www.wikidata.org/entity/Q18810179,Pinacoteca Francisco Fernández del Riego,2011,Испания,,,
http://www.wikidata.org/entity/Q18810139,Palazzo Chiericati Art Gallery,1855,Италия,17478,1800,
http://www.wikidata.org/entity/Q18810139,Palazzo Chiericati Art Gallery,1855,Италия,17478,9500,
http://www.wikidata.org/entity/Q18810139,Palazzo Chiericati Art Gallery,1855,Италия,23448,1800,
http://www.wikidata.org/entity/Q18810139,Palazzo Chiericati Art Gallery,1855,Италия,23448,9500,
http://www.wikidata.org/entity/Q18394769,Галерея Вэй-Линг,2002,Малайзия,,,
http://www.wikidata.org/entity/Q18810139,Palazzo Chiericati Art Gallery,1855,Италия,40809,1800,
http://www.wikidata.org/entity/Q18810139,Palazzo Chiericati Art Gallery,1855,Италия,40809,9500,
http://www.wikidata.org/entity/Q18810050,Municipal Museum of Fine Arts,1937,Аргентина,,,
http://www.wikidata.org/entity/Q18810139,Palazzo Chiericati Art Gallery,1855,Италия,886660,1800,
http://www.wikidata.org/entity/Q18810139,Palazzo Chiericati Art Gallery,1855,Италия,886660,9500,
http://www.wikidata.org/entity/Q18643284,Swiss Foundation for Photography,1971,Швейцария,,,
http://www.wikidata.org/entity/Q18643430,Оренбургский областной музей изобразительных искусств,1960,Россия,,,
http://www.wikidata.org/entity/Q19365785,La Castiglia,1271,Италия,550,,
http://www.wikidata.org/entity/Q19365785,La Castiglia,1271,Италия,5700,,
http://www.wikidata.org/entity/Q19365785,La Castiglia,1271,Италия,7829,,
http://www.wikidata.org/entity/Q19365785,La Castiglia,1271,Италия,9308,,
http://www.wikidata.org/entity/Q18810139,Palazzo Chiericati Art Gallery,1855,Италия,342037,1800,
http://www.wikidata.org/entity/Q18810139,Palazzo Chiericati Art Gallery,1855,Италия,342037,9500,
http://www.wikidata.org/entity/Q18347243,Lefevre Gallery,1871,Великобритания,,,
http://www.wikidata.org/entity/Q18352875,Ararat Gallery TAMA,1968,Австралия,,,
http://www.wikidata.org/entity/Q18346778,Mikkeli Art Museum,1976,Финляндия,,,
http://www.wikidata.org/entity/Q18346795,Taidehalli TR1,2005,Финляндия,,,
http://www.wikidata.org/entity/Q19596031,Xiao Hui Wang Art Museum,2013,Китай,,,
http://www.wikidata.org/entity/Q18919067,MOSTYN,1978,Великобритания,,,
http://www.wikidata.org/entity/Q18431938,Q18431938,1977,Польша,,,
http://www.wikidata.org/entity/Q18676874,Museo della Madonna del Parto,1993,Италия,25000,242,
http://www.wikidata.org/entity/Q18676874,Museo della Madonna del Parto,1993,Италия,12304,242,
http://www.wikidata.org/entity/Q18676874,Museo della Madonna del Parto,1993,Италия,14359,242,
http://www.wikidata.org/entity/Q18676874,Museo della Madonna del Parto,1993,Италия,20255,242,
http://www.wikidata.org/entity/Q18676874,Museo della Madonna del Parto,1993,Италия,24845,242,
http://www.wikidata.org/entity/Q18666210,New Vision Gallery,1957,Новая Зеландия,,,
http://www.wikidata.org/entity/Q18666215,Pātaka Art + Museum,1980,Новая Зеландия,,,
http://www.wikidata.org/entity/Q18753404,Nuevos Museos,1963,Испания,,,
http://www.wikidata.org/entity/Q18613378,Museum of Saint Augustine,1984,Италия,9184,8010,
http://www.wikidata.org/entity/Q18613378,Museum of Saint Augustine,1984,Италия,9184,2337,
http://www.wikidata.org/entity/Q18613378,Museum of Saint Augustine,1984,Италия,16331,8010,
http://www.wikidata.org/entity/Q18613378,Museum of Saint Augustine,1984,Италия,16331,2337,
http://www.wikidata.org/entity/Q18674434,Museo Carlos de Amberes,2014,Испания,,,
http://www.wikidata.org/entity/Q18844386,Sárospatak Gallery,1968,Венгрия,,,
http://www.wikidata.org/entity/Q20497589,Kumanovo Icon Gallery,2001,Северная Македония,,,
http://www.wikidata.org/entity/Q19721692,Q19721692,1923,Италия,80,80,
http://www.wikidata.org/entity/Q19721692,Q19721692,1923,Италия,80,120,
http://www.wikidata.org/entity/Q20021256,Q20021256,2004,Чили,,,
http://www.wikidata.org/entity/Q20011500,Peninsula Museum of Art,2013,США,,,
http://www.wikidata.org/entity/Q20515381,Картинная галерея Гавара,1991,СССР,,,
http://www.wikidata.org/entity/Q20006926,Стюарт Холл,1963,Канада,,,
http://www.wikidata.org/entity/Q20502367,Jerusalem Primt Workshop,1974,Израиль,,,
http://www.wikidata.org/entity/Q19871960,Alice Moseley Folk Art and Antique Museum,2004,США,,,
http://www.wikidata.org/entity/Q20515515,Modern Art Museum of Kapan,1990,Армения,,,
http://www.wikidata.org/entity/Q20516839,Martuni Art Gallery,1978,Армения,,,
http://www.wikidata.org/entity/Q19935447,Музей современного искусства (Любляна),2011,Словения,,,
http://www.wikidata.org/entity/Q20515381,Картинная галерея Гавара,1991,Армения,,,
http://www.wikidata.org/entity/Q20515356,Разданская картинная галерея,1981,Армения,,,
http://www.wikidata.org/entity/Q20518098,Музей Хорена Тер-Арутяна,1994,Армения,,,
http://www.wikidata.org/entity/Q20252372,Serlachius Manor,1945,Финляндия,,,
http://www.wikidata.org/entity/Q20103307,Sala Rovira,1942,Испания,,,
http://www.wikidata.org/entity/Q20443735,Bicknell Museum,1888,Италия,5500,300,
http://www.wikidata.org/entity/Q20443735,Bicknell Museum,1888,Италия,5500,700,
http://www.wikidata.org/entity/Q20443735,Bicknell Museum,1888,Италия,5480,300,
http://www.wikidata.org/entity/Q20443735,Bicknell Museum,1888,Италия,5480,700,
http://www.wikidata.org/entity/Q20443735,Bicknell Museum,1888,Италия,657,300,
http://www.wikidata.org/entity/Q20443735,Bicknell Museum,1888,Италия,657,700,
http://www.wikidata.org/entity/Q20443735,Bicknell Museum,1888,Италия,931,300,
http://www.wikidata.org/entity/Q20443735,Bicknell Museum,1888,Италия,931,700,
http://www.wikidata.org/entity/Q20443735,Bicknell Museum,1888,Италия,1667,300,
http://www.wikidata.org/entity/Q20443735,Bicknell Museum,1888,Италия,1667,700,
http://www.wikidata.org/entity/Q20500544,Q20500544,1972,Болгария,,,
http://www.wikidata.org/entity/Q20501046,Q20501046,2012,Болгария,,,
http://www.wikidata.org/entity/Q20024732,Музей современного искусства (Панама),1962,Панама,,,
http://www.wikidata.org/entity/Q20021894,MAC Lima,2013,Перу,,,
http://www.wikidata.org/entity/Q19878144,Gallery Arcturus,1994,Канада,,,
http://www.wikidata.org/entity/Q20032763,Galeria Olympia,1999,Польша,,,
http://www.wikidata.org/entity/Q20521766,Carinthian Gallery of Fine Arts,1957,Словения,,,
http://www.wikidata.org/entity/Q19965800,Галерея Штрюнкеде,1978,Германия,,,
http://www.wikidata.org/entity/Q19800657,Galerie Zdeněk Sklenář,2004,Чехия,,,
http://www.wikidata.org/entity/Q20515058,Q20515058,1996,Армения,,,
http://www.wikidata.org/entity/Q20517397,Q20517397,1972,Армения,,,
http://www.wikidata.org/entity/Q20518316,Q20518316,1978,Армения,,,
http://www.wikidata.org/entity/Q19823294,Galerie nächst St. Stephan,1923,Австрия,,,
http://www.wikidata.org/entity/Q20618026,Tatham Art Gallery,1903,ЮАР,,,
http://www.wikidata.org/entity/Q20204859,On Main Gallery,1985,Канада,,,
http://www.wikidata.org/entity/Q20009218,Лабиринт Франко Мария Риччи,2015,Италия,60000,3000,
http://www.wikidata.org/entity/Q20009218,Лабиринт Франко Мария Риччи,2015,Италия,58000,3000,
http://www.wikidata.org/entity/Q20009218,Лабиринт Франко Мария Риччи,2015,Италия,63000,3000,
http://www.wikidata.org/entity/Q20009218,Лабиринт Франко Мария Риччи,2015,Италия,92000,3000,
http://www.wikidata.org/entity/Q20006889,Remai Modern,2017,Канада,,,3429
http://www.wikidata.org/entity/Q19903358,Artifact Gallery,1986,Израиль,,,
http://www.wikidata.org/entity/Q20009251,Civic museum of Castroreale,1984,Италия,110,200,
http://www.wikidata.org/entity/Q20009251,Civic museum of Castroreale,1984,Италия,490,200,
http://www.wikidata.org/entity/Q20009251,Civic museum of Castroreale,1984,Италия,299,200,
http://www.wikidata.org/entity/Q20009251,Civic museum of Castroreale,1984,Италия,3670,200,
http://www.wikidata.org/entity/Q20050750,Sommer Contemporary Art,1999,Израиль,,,
http://www.wikidata.org/entity/Q19842399,Esbjerg Art Museum,1910,Дания,,,
http://www.wikidata.org/entity/Q19844167,Омский областной музей изобразительных искусств имени М. А. Врубеля,1924,Россия,,,
http://www.wikidata.org/entity/Q19758543,Huddersfield Library and Art Gallery,1937,Великобритания,,,
http://www.wikidata.org/entity/Q19839182,Children's Art Museum of Nepal,2014,Непал,,,
http://www.wikidata.org/entity/Q20075384,Griffin Gallery,1994,Украина,,,
http://www.wikidata.org/entity/Q19852272,Dadu Museum of Art,2013,Китай,,,
http://www.wikidata.org/entity/Q20310275,Q20310275,2008,Хорватия,,,
http://www.wikidata.org/entity/Q20516938,National Sculpture Park Museum,2013,Армения,,44.35,
http://www.wikidata.org/entity/Q20033124,Q20033124,1978,Польша,,,
http://www.wikidata.org/entity/Q1774413,Художественное общество Нассау,1847,Германия,,,
http://www.wikidata.org/entity/Q1743358,Kirchner Museum Davos,1982,Швейцария,,,
http://www.wikidata.org/entity/Q1678321,Бакинский музей современного искусства,2009,Азербайджан,,,
http://www.wikidata.org/entity/Q1743116,Музей искусств,1901,США,340000,,5410
http://www.wikidata.org/entity/Q1743116,Музей искусств,1901,США,340000,,61195
http://www.wikidata.org/entity/Q1739999,Kettle's Yard,1966,Великобритания,,,24943
http://www.wikidata.org/entity/Q1744232,Amdavad ni Gufa,1995,Индия,,,
http://www.wikidata.org/entity/Q1744258,Museo Dolores Olmedo,1994,Мексика,,,
http://www.wikidata.org/entity/Q1758416,Музей Монпарнаса,1998,Франция,,,
http://www.wikidata.org/entity/Q1720815,Kabinett für aktuelle Kunst,1967,Германия,,,
http://www.wikidata.org/entity/Q1688538,Musée Réattu,1868,Франция,26000,,
http://www.wikidata.org/entity/Q1688538,Musée Réattu,1868,Франция,130310,,
http://www.wikidata.org/entity/Q1688538,Musée Réattu,1868,Франция,20713,,
http://www.wikidata.org/entity/Q1688538,Musée Réattu,1868,Франция,21922,,
http://www.wikidata.org/entity/Q1688538,Musée Réattu,1868,Франция,24875,,
http://www.wikidata.org/entity/Q1688538,Musée Réattu,1868,Франция,25133,,
http://www.wikidata.org/entity/Q1688538,Musée Réattu,1868,Франция,29845,,
http://www.wikidata.org/entity/Q1688538,Musée Réattu,1868,Франция,29937,,
http://www.wikidata.org/entity/Q1688538,Musée Réattu,1868,Франция,30384,,
http://www.wikidata.org/entity/Q1688538,Musée Réattu,1868,Франция,30834,,
http://www.wikidata.org/entity/Q1688538,Musée Réattu,1868,Франция,36291,,
http://www.wikidata.org/entity/Q1688538,Musée Réattu,1868,Франция,37116,,
http://www.wikidata.org/entity/Q1688538,Musée Réattu,1868,Франция,37242,,
http://www.wikidata.org/entity/Q1688538,Musée Réattu,1868,Франция,42001,,
http://www.wikidata.org/entity/Q1688538,Musée Réattu,1868,Франция,53233,,
http://www.wikidata.org/entity/Q1688538,Musée Réattu,1868,Франция,58573,,
http://www.wikidata.org/entity/Q1688538,Musée Réattu,1868,Франция,60905,,
http://www.wikidata.org/entity/Q1688538,Musée Réattu,1868,Франция,63072,,
http://www.wikidata.org/entity/Q1649688,Museum of Contemporary Art Tokyo,1995,Япония,,,6320
http://www.wikidata.org/entity/Q1649688,Museum of Contemporary Art Tokyo,1995,Япония,,,196818
http://www.wikidata.org/entity/Q1792381,Silpakorn University Art Gallery,1979,Таиланд,,,
http://www.wikidata.org/entity/Q1709971,Ystad Art Museum,1936,Швеция,,,
http://www.wikidata.org/entity/Q1668856,Кюнстхал,1987,Нидерланды,159140,,
http://www.wikidata.org/entity/Q1668856,Кюнстхал,1992,Нидерланды,159140,,
http://www.wikidata.org/entity/Q1775271,Музей современного искусства (Зальцбург),1983,Австрия,,,2643
http://www.wikidata.org/entity/Q1667022,Музей Чернуски,1898,Франция,46028,,16308
http://www.wikidata.org/entity/Q1710909,Marton Museum,2003,Хорватия,,,
http://www.wikidata.org/entity/Q1718267,Музей современного искусства (Мальмё),2009,Швеция,,,5443
http://www.wikidata.org/entity/Q1778179,Musée des Beaux-Arts de Tournai,1928,Бельгия,28000,,
http://www.wikidata.org/entity/Q1685139,Museum of Art Fort Lauderdale,1958,США,,,
http://www.wikidata.org/entity/Q1760539,Сент-Луисский художественный музей,1879,США,320702,,35240
http://www.wikidata.org/entity/Q1760539,Сент-Луисский художественный музей,1909,США,320702,,35240
http://www.wikidata.org/entity/Q1662392,Музей Пера,2005,Турция,10000,,16600
http://www.wikidata.org/entity/Q1662392,Музей Пера,2005,Турция,10000,,488123
http://www.wikidata.org/entity/Q1779837,Государственный музей изящных искусств в Гаване,1913,Куба,,,
http://www.wikidata.org/entity/Q1748404,Музей изящных искусств Валенсии,1913,Испания,,,
http://www.wikidata.org/entity/Q1670093,Museum Briner und Kern,1970,Швейцария,,,
http://www.wikidata.org/entity/Q1749810,Țării Crișurilor Museum,1971,Румыния,,,
http://www.wikidata.org/entity/Q1763175,Kunstmuseum Solingen,1996,Германия,,,
http://www.wikidata.org/entity/Q1782606,Музей Эжена Делакруа,1971,Франция,74564,,
http://www.wikidata.org/entity/Q1724627,Kunstsammlung Neubrandenburg,1982,Германия,,,
http://www.wikidata.org/entity/Q1752085,Музей Нортона Саймона,1942,США,,,15865
http://www.wikidata.org/entity/Q1783956,Музей изящных искусств,1801,Франция,112000,,18978
http://www.wikidata.org/entity/Q1699233,Музей Майера ван ден Берга,1904,Бельгия,,,
http://www.wikidata.org/entity/Q1783956,Музей изящных искусств,1801,Франция,94960,,18978
http://www.wikidata.org/entity/Q1783956,Музей изящных искусств,1801,Франция,230260,,18978
http://www.wikidata.org/entity/Q1672708,Cantor Arts Center at Stanford University,1894,США,,,
http://www.wikidata.org/entity/Q1783956,Музей изящных искусств,1801,Франция,83501,,18978
http://www.wikidata.org/entity/Q1783956,Музей изящных искусств,1801,Франция,100137,,18978
http://www.wikidata.org/entity/Q1783956,Музей изящных искусств,1801,Франция,103414,,18978
http://www.wikidata.org/entity/Q1783956,Музей изящных искусств,1801,Франция,112398,,18978
http://www.wikidata.org/entity/Q1783956,Музей изящных искусств,1801,Франция,114172,,18978
http://www.wikidata.org/entity/Q1783956,Музей изящных искусств,1801,Франция,116269,,18978
http://www.wikidata.org/entity/Q1783956,Музей изящных искусств,1801,Франция,121147,,18978
http://www.wikidata.org/entity/Q1783956,Музей изящных искусств,1801,Франция,127973,,18978
http://www.wikidata.org/entity/Q1783956,Музей изящных искусств,1801,Франция,144075,,18978
http://www.wikidata.org/entity/Q1783956,Музей изящных искусств,1801,Франция,153649,,18978
http://www.wikidata.org/entity/Q1783956,Музей изящных искусств,1801,Франция,154442,,18978
http://www.wikidata.org/entity/Q1783956,Музей изящных искусств,1801,Франция,154479,,18978
http://www.wikidata.org/entity/Q1783956,Музей изящных искусств,1801,Франция,193111,,18978
http://www.wikidata.org/entity/Q1784938,Кунстхаус (Дрезден),1991,Германия,,,
http://www.wikidata.org/entity/Q1783956,Музей изящных искусств,1801,Франция,218657,,18978
http://www.wikidata.org/entity/Q1783956,Музей изящных искусств,1801,Франция,254957,,18978
http://www.wikidata.org/entity/Q1783956,Музей изящных искусств,1801,Франция,298776,,18978
http://www.wikidata.org/entity/Q1783956,Музей изящных искусств,1801,Франция,326296,,18978
http://www.wikidata.org/entity/Q1787100,Музей Кригера,1994,США,,,
http://www.wikidata.org/entity/Q1753248,Рацлавицкая панорама,1980,Польша,,,
http://www.wikidata.org/entity/Q1739770,Liuwan Museum of Ancient Painted Pottery,2004,Китай,,,
http://www.wikidata.org/entity/Q1739162,Keramik-Museum Berlin,1990,Германия,,,
http://www.wikidata.org/entity/Q1647706,Q1647706,1981,США,,,17974
http://www.wikidata.org/entity/Q1789926,Замок Флер,1661,Франция,,,
http://www.wikidata.org/entity/Q1792324,Kunst im Tunnel,2007,Германия,,,
http://www.wikidata.org/entity/Q1792420,Kunsthalle Weishaupt,2007,Германия,,,
http://www.wikidata.org/entity/Q1792446,Kunsthaus Kaufbeuren,1996,Германия,,,
http://www.wikidata.org/entity/Q1792423,Kunsthalle Winterthur,1980,Швейцария,,,
http://www.wikidata.org/entity/Q1792438,Kunsthaus Baselland,1944,Швейцария,,,
http://www.wikidata.org/entity/Q1792405,Кунстхалле Баден-Бадена,1909,Германия,,,
http://www.wikidata.org/entity/Q1792424,Кунстхалле Вюрт,1998,Германия,,,
http://www.wikidata.org/entity/Q1792539,Котбусский художественный музей «Дизельная электростанция»,1977,Германия,,,
http://www.wikidata.org/entity/Q1792540,Художественный музей Целле,2001,Германия,,,
http://www.wikidata.org/entity/Q1792425,Кунстхалле Цюриха,1985,Швейцария,,,
http://www.wikidata.org/entity/Q1664416,Musée du Petit Palais,1976,Франция,43484,,
http://www.wikidata.org/entity/Q1772519,Kunstnernes Hus (Осло),1930,Норвегия,,,
